Date,Open,High,Low,Close,Adj Close,Volume
2014-07-25,6150.000000,6260.000000,6125.000000,6150.000000,5087.021484,11312500
2014-08-04,6295.000000,6295.000000,5900.000000,6295.000000,5206.959473,10228500
2014-08-05,6180.000000,6290.000000,6155.000000,6180.000000,5111.835938,6839000
2014-08-06,6150.000000,6190.000000,6105.000000,6150.000000,5087.021484,5213500
2014-08-07,6155.000000,6200.000000,6100.000000,6155.000000,5091.156738,6530500
2014-08-08,6100.000000,6200.000000,6100.000000,6100.000000,5045.664551,2459500
2014-08-11,6250.000000,6250.000000,6175.000000,6250.000000,5169.736816,3602000
2014-08-12,6270.000000,6280.000000,6225.000000,6270.000000,5186.280762,4177000
2014-08-13,6400.000000,6400.000000,6250.000000,6400.000000,5293.811035,8259000
2014-08-14,6395.000000,6400.000000,6260.000000,6395.000000,5289.675781,7801500
2014-08-15,6380.000000,6400.000000,6355.000000,6380.000000,5277.268066,1131000
2014-08-18,6300.000000,6400.000000,6295.000000,6300.000000,5211.095215,2859500
2014-08-19,6290.000000,6355.000000,6270.000000,6290.000000,5202.823730,5968500
2014-08-20,6380.000000,6390.000000,6295.000000,6380.000000,5277.268066,2394000
2014-08-21,6380.000000,6380.000000,6300.000000,6380.000000,5277.268066,2590500
2014-08-22,6320.000000,6400.000000,6300.000000,6320.000000,5227.638672,7270000
2014-08-25,6300.000000,6370.000000,6300.000000,6300.000000,5211.095215,2970500
2014-08-26,6335.000000,6365.000000,6280.000000,6335.000000,5240.046875,8420500
2014-08-27,6390.000000,6390.000000,6265.000000,6390.000000,5285.540039,5323500
2014-08-28,6420.000000,6420.000000,6340.000000,6420.000000,5310.354492,6384500
2014-08-29,6205.000000,6415.000000,6205.000000,6205.000000,5132.515625,8903500
2014-09-01,6400.000000,6400.000000,6290.000000,6400.000000,5293.811035,4193500
2014-09-02,6400.000000,6420.000000,6395.000000,6400.000000,5293.811035,2877000
2014-09-03,6400.000000,6410.000000,6320.000000,6400.000000,5293.811035,2102000
2014-09-04,6335.000000,6410.000000,6290.000000,6335.000000,5240.046875,5726500
2014-09-05,6365.000000,6385.000000,6295.000000,6365.000000,5264.860840,5397000
2014-09-08,6370.000000,6395.000000,6345.000000,6370.000000,5268.997070,4074500
2014-09-09,6260.000000,6390.000000,6235.000000,6260.000000,5178.008789,5552500
2014-09-10,6230.000000,6260.000000,6220.000000,6230.000000,5153.194824,3408500
2014-09-11,6235.000000,6360.000000,6220.000000,6235.000000,5157.329590,5412000
2014-09-12,6260.000000,6320.000000,6225.000000,6260.000000,5178.008789,5078000
2014-09-15,6265.000000,6300.000000,6230.000000,6265.000000,5182.145020,2954000
2014-09-16,6320.000000,6340.000000,6220.000000,6320.000000,5227.638672,7236500
2014-09-17,6380.000000,6380.000000,6350.000000,6380.000000,5277.268066,4624000
2014-09-18,6395.000000,6395.000000,6340.000000,6395.000000,5289.675781,2805000
2014-09-19,6350.000000,6395.000000,6305.000000,6350.000000,5252.454102,9786500
2014-09-22,6395.000000,6395.000000,6320.000000,6395.000000,5289.675781,3984500
2014-09-23,6300.000000,6350.000000,6300.000000,6300.000000,5211.095215,5419500
2014-09-24,6265.000000,6380.000000,6265.000000,6265.000000,5182.145020,2992500
2014-09-25,6260.000000,6370.000000,6260.000000,6260.000000,5178.008789,3275500
2014-09-26,6360.000000,6360.000000,6205.000000,6360.000000,5260.725586,4100500
2014-09-29,6400.000000,6400.000000,6260.000000,6400.000000,5293.811035,5803500
2014-09-30,6360.000000,6400.000000,6300.000000,6360.000000,5260.725586,7498000
2014-10-01,6360.000000,6390.000000,6315.000000,6360.000000,5260.725586,4520000
2014-10-02,6330.000000,6380.000000,6285.000000,6330.000000,5235.911133,5440000
2014-10-03,6155.000000,6360.000000,6155.000000,6155.000000,5091.156738,5775500
2014-10-06,6150.000000,6255.000000,6140.000000,6150.000000,5087.021484,4035000
2014-10-07,6130.000000,6200.000000,6100.000000,6130.000000,5070.477539,8584500
2014-10-08,6115.000000,6195.000000,6100.000000,6115.000000,5058.071289,8111500
2014-10-09,6140.000000,6240.000000,6140.000000,6140.000000,5078.750000,2538000
2014-10-10,6160.000000,6205.000000,6100.000000,6160.000000,5095.292969,2720000
2014-10-13,6100.000000,6155.000000,6100.000000,6100.000000,5045.664551,3573000
2014-10-14,6185.000000,6230.000000,6100.000000,6185.000000,5115.972656,6995000
2014-10-15,6220.000000,6265.000000,6185.000000,6220.000000,5144.922852,5868500
2014-10-16,6185.000000,6290.000000,6145.000000,6185.000000,5115.972656,4644000
2014-10-17,6390.000000,6400.000000,6160.000000,6390.000000,5285.540039,12403000
2014-10-20,6235.000000,6440.000000,6235.000000,6235.000000,5157.329590,10222500
2014-10-21,6325.000000,6400.000000,6285.000000,6325.000000,5231.773926,6021000
2014-10-22,6405.000000,6410.000000,6360.000000,6405.000000,5297.946777,7192000
2014-10-23,6240.000000,6440.000000,6235.000000,6240.000000,5161.465332,21049000
2014-10-24,6120.000000,6205.000000,6050.000000,6120.000000,5062.206055,18269500
2014-10-27,6010.000000,6135.000000,6010.000000,6010.000000,4971.219727,11940500
2014-10-28,5975.000000,6055.000000,5925.000000,5975.000000,4942.268555,11860500
2014-10-29,6220.000000,6220.000000,5990.000000,6220.000000,5144.922852,10107000
2014-10-30,6090.000000,6170.000000,6050.000000,6090.000000,5037.392578,10366500
2014-10-31,6080.000000,6120.000000,5995.000000,6080.000000,5029.119629,13573500
2014-11-03,6090.000000,6120.000000,6030.000000,6090.000000,5037.392578,10195000
2014-11-04,6075.000000,6090.000000,6055.000000,6075.000000,5024.984375,4815000
2014-11-05,6065.000000,6080.000000,6050.000000,6065.000000,5016.713867,6259000
2014-11-06,6020.000000,6085.000000,6020.000000,6020.000000,4979.491699,6373000
2014-11-07,5960.000000,6040.000000,5960.000000,5960.000000,4929.861328,8196000
2014-11-10,5985.000000,6055.000000,5940.000000,5985.000000,4950.540527,5850500
2014-11-11,6105.000000,6120.000000,5995.000000,6105.000000,5049.799316,6663500
2014-11-12,6110.000000,6130.000000,6060.000000,6110.000000,5053.935059,3480000
2014-11-13,6130.000000,6130.000000,6060.000000,6130.000000,5070.477539,3355500
2014-11-14,6090.000000,6165.000000,6060.000000,6090.000000,5037.392578,5726500
2014-11-17,6090.000000,6275.000000,6080.000000,6210.000000,5136.650879,8667000
2014-11-18,6320.000000,6325.000000,6210.000000,6320.000000,5227.638672,6681000
2014-11-19,6220.000000,6355.000000,6205.000000,6220.000000,5144.922852,5876500
2014-11-20,6280.000000,6280.000000,6160.000000,6280.000000,5194.551758,6944000
2014-11-21,6290.000000,6290.000000,6205.000000,6290.000000,5202.823730,4220500
2014-11-24,6300.000000,6300.000000,6220.000000,6300.000000,5211.095215,5295500
2014-11-25,6340.000000,6340.000000,6225.000000,6340.000000,5244.181641,11673500
2014-11-26,6320.000000,6340.000000,6225.000000,6320.000000,5227.638672,5185500
2014-11-27,6400.000000,6400.000000,6260.000000,6400.000000,5293.811035,7736500
2014-11-28,6360.000000,6400.000000,6330.000000,6360.000000,5260.725586,3067500
2014-12-01,6360.000000,6360.000000,6260.000000,6275.000000,5190.416016,9168500
2014-12-02,6260.000000,6360.000000,6240.000000,6255.000000,5173.873047,24952500
2014-12-03,6240.000000,6280.000000,6205.000000,6255.000000,5230.061523,5042000
2014-12-04,6260.000000,6420.000000,6255.000000,6315.000000,5280.229980,11227500
2014-12-05,6280.000000,6380.000000,6280.000000,6335.000000,5296.952148,2669500
2014-12-08,6340.000000,6340.000000,6210.000000,6230.000000,5209.158203,6200500
2014-12-09,6200.000000,6235.000000,6195.000000,6205.000000,5188.254883,8040000
2014-12-10,6205.000000,6225.000000,6200.000000,6220.000000,5200.797363,4364000
2014-12-11,6215.000000,6215.000000,6180.000000,6180.000000,5167.352539,12949000
2014-12-12,6180.000000,6210.000000,6180.000000,6195.000000,5179.893555,5052000
2014-12-15,6110.000000,6250.000000,6105.000000,6245.000000,5221.700684,5897500
2014-12-16,6205.000000,6255.000000,6120.000000,6240.000000,5217.519531,9154000
2014-12-17,6255.000000,6300.000000,6140.000000,6140.000000,5133.905273,7635500
2014-12-18,6220.000000,6340.000000,6185.000000,6340.000000,5301.133789,6115000
2014-12-19,6350.000000,6400.000000,6305.000000,6400.000000,5351.302734,9887500
2014-12-22,6400.000000,6400.000000,6300.000000,6300.000000,5267.688477,3543500
2014-12-23,6345.000000,6360.000000,6300.000000,6300.000000,5267.688477,3349500
2014-12-24,6310.000000,6385.000000,6300.000000,6305.000000,5271.868652,1758000
2014-12-29,6380.000000,6390.000000,6330.000000,6390.000000,5342.941406,2968000
2014-12-30,6345.000000,6460.000000,6340.000000,6460.000000,5401.471191,9054500
2015-01-02,6460.000000,6525.000000,6455.000000,6505.000000,5439.097168,3834500
2015-01-05,6495.000000,6505.000000,6455.000000,6495.000000,5430.735352,8807000
2015-01-06,6460.000000,6500.000000,6430.000000,6495.000000,5430.735352,7003500
2015-01-07,6500.000000,6740.000000,6500.000000,6625.000000,5539.433594,14507000
2015-01-08,6620.000000,6690.000000,6620.000000,6675.000000,5581.240723,13274500
2015-01-09,6620.000000,6690.000000,6595.000000,6645.000000,5556.156738,10390000
2015-01-12,6575.000000,6580.000000,6420.000000,6420.000000,5368.025879,6130500
2015-01-13,6520.000000,6620.000000,6495.000000,6600.000000,5518.530762,5970500
2015-01-14,6645.000000,6650.000000,6530.000000,6530.000000,5460.000977,4891000
2015-01-15,6545.000000,6600.000000,6530.000000,6545.000000,5472.542969,1630000
2015-01-16,6595.000000,6800.000000,6530.000000,6700.000000,5602.145020,4857000
2015-01-19,6700.000000,6800.000000,6680.000000,6800.000000,5685.759277,5275500
2015-01-20,6735.000000,6840.000000,6735.000000,6840.000000,5719.204102,12651500
2015-01-21,6840.000000,7190.000000,6840.000000,7190.000000,6011.853516,14445000
2015-01-22,7000.000000,7200.000000,7000.000000,7160.000000,5986.769043,6515500
2015-01-23,7210.000000,7255.000000,7160.000000,7240.000000,6053.661133,11648500
2015-01-26,7220.000000,7220.000000,6825.000000,7100.000000,5936.600586,17868500
2015-01-27,7100.000000,7125.000000,6965.000000,7105.000000,5940.780762,5894500
2015-01-28,7100.000000,7140.000000,7045.000000,7100.000000,5936.600586,5197500
2015-01-29,7120.000000,7130.000000,7025.000000,7075.000000,5915.697754,5218500
2015-01-30,7120.000000,7180.000000,7100.000000,7165.000000,5990.950684,9832000
2015-02-02,7200.000000,7335.000000,7150.000000,7235.000000,6049.480469,7491500
2015-02-03,7220.000000,7300.000000,7220.000000,7275.000000,6082.926270,2952500
2015-02-04,7270.000000,7300.000000,7265.000000,7280.000000,6087.106934,8229500
2015-02-05,7200.000000,7200.000000,6970.000000,7050.000000,5894.793945,14658000
2015-02-06,7000.000000,7400.000000,7000.000000,7330.000000,6128.913574,11806000
2015-02-09,7380.000000,7380.000000,7200.000000,7225.000000,6041.119141,3611500
2015-02-10,7225.000000,7335.000000,7100.000000,7100.000000,5936.600586,8954500
2015-02-11,7200.000000,7200.000000,7115.000000,7135.000000,5965.865723,6351500
2015-02-12,7135.000000,7135.000000,7040.000000,7135.000000,5965.865723,4965500
2015-02-13,7160.000000,7280.000000,7080.000000,7265.000000,6074.564453,5548000
2015-02-16,7285.000000,7285.000000,7020.000000,7020.000000,5869.708984,5764000
2015-02-17,7120.000000,7180.000000,7070.000000,7180.000000,6003.492188,4037500
2015-02-18,7180.000000,7200.000000,7100.000000,7100.000000,5936.600586,5194500
2015-02-20,7100.000000,7160.000000,7060.000000,7065.000000,5907.335938,6567500
2015-02-23,7080.000000,7220.000000,7080.000000,7210.000000,6028.576172,6402000
2015-02-24,7200.000000,7210.000000,7140.000000,7205.000000,6024.395508,5669000
2015-02-25,7220.000000,7270.000000,7205.000000,7270.000000,6078.744629,6600000
2015-02-26,7230.000000,7330.000000,7145.000000,7300.000000,6103.829102,8736500
2015-02-27,7225.000000,7285.000000,7200.000000,7200.000000,6020.215332,9971000
2015-03-02,7200.000000,7300.000000,7150.000000,7280.000000,6087.106934,6018500
2015-03-03,7250.000000,7330.000000,7215.000000,7215.000000,6032.757813,9230000
2015-03-04,7240.000000,7270.000000,7210.000000,7220.000000,6036.937988,3130000
2015-03-05,7250.000000,7345.000000,7220.000000,7250.000000,6062.022461,5711000
2015-03-06,7300.000000,7560.000000,7270.000000,7560.000000,6321.225586,12435000
2015-03-09,7500.000000,7500.000000,7410.000000,7500.000000,6271.057129,10916500
2015-03-10,7460.000000,7560.000000,7305.000000,7560.000000,6321.225586,11208000
2015-03-11,7500.000000,7750.000000,7420.000000,7750.000000,6480.092773,17267000
2015-03-12,7750.000000,7965.000000,7700.000000,7965.000000,6659.862793,11804000
2015-03-13,7960.000000,8025.000000,7900.000000,7975.000000,6668.223633,7656500
2015-03-16,7975.000000,7975.000000,7900.000000,7915.000000,6618.056641,7660000
2015-03-17,7915.000000,7970.000000,7775.000000,7800.000000,6521.899414,6808500
2015-03-18,7790.000000,7790.000000,7500.000000,7500.000000,6271.057129,10806000
2015-03-19,7600.000000,7700.000000,7600.000000,7660.000000,6404.841309,7586000
2015-03-20,7660.000000,7695.000000,7615.000000,7660.000000,6404.841309,10655500
2015-03-23,7665.000000,7760.000000,7665.000000,7725.000000,6459.188477,4662500
2015-03-24,7730.000000,7800.000000,7725.000000,7780.000000,6505.177734,10474000
2015-03-25,7750.000000,7780.000000,7740.000000,7765.000000,6492.634766,10222500
2015-03-26,7750.000000,7815.000000,7700.000000,7700.000000,6438.285645,7382500
2015-03-27,7740.000000,7880.000000,7740.000000,7820.000000,6538.623047,8610000
2015-03-30,7880.000000,7980.000000,7880.000000,7930.000000,6630.598145,7540000
2015-03-31,8100.000000,8100.000000,7930.000000,7930.000000,6630.598145,18220500
2015-04-01,7840.000000,7920.000000,7795.000000,7805.000000,6526.080078,8069500
2015-04-02,7910.000000,7910.000000,7795.000000,7810.000000,6530.261230,7393000
2015-04-06,7815.000000,7915.000000,7815.000000,7860.000000,6572.069336,1876000
2015-04-07,7860.000000,7980.000000,7860.000000,7960.000000,6655.682129,7161000
2015-04-08,7965.000000,7975.000000,7735.000000,7740.000000,6471.731445,14001500
2015-04-09,7750.000000,7870.000000,7750.000000,7870.000000,6580.430664,7920000
2015-04-10,7900.000000,7900.000000,7860.000000,7880.000000,6588.790527,5671000
2015-04-13,7955.000000,7955.000000,7800.000000,7955.000000,6651.501953,6549500
2015-04-14,7955.000000,7955.000000,7700.000000,7750.000000,6480.092773,11763500
2015-04-15,7840.000000,7840.000000,7660.000000,7725.000000,6459.188477,8007500
2015-04-16,7725.000000,7785.000000,7535.000000,7620.000000,6371.395020,15871000
2015-04-17,7650.000000,7730.000000,7625.000000,7625.000000,6375.575195,5969000
2015-04-20,7680.000000,7725.000000,7655.000000,7680.000000,6421.562988,6129500
2015-04-21,7740.000000,8000.000000,7735.000000,8000.000000,6689.127930,12077000
2015-04-22,8000.000000,8215.000000,7840.000000,8070.000000,6747.658203,17378000
2015-04-23,8105.000000,8500.000000,8090.000000,8350.000000,6981.777344,14634000
2015-04-24,8600.000000,8685.000000,8500.000000,8600.000000,7190.811523,10015000
2015-04-27,8060.000000,8600.000000,8060.000000,8415.000000,7036.126465,10850000
2015-04-28,8415.000000,8900.000000,8245.000000,8900.000000,7441.655273,10102000
2015-04-29,8900.000000,8900.000000,7920.000000,8450.000000,7065.391602,24537000
2015-04-30,8300.000000,8820.000000,8100.000000,8520.000000,7123.921387,21140500
2015-05-04,8520.000000,8820.000000,8520.000000,8600.000000,7190.811523,6918500
2015-05-05,8620.000000,8860.000000,8620.000000,8835.000000,7387.305176,10615000
2015-05-06,8660.000000,9200.000000,8660.000000,9035.000000,7554.533203,13108000
2015-05-07,9035.000000,9100.000000,8680.000000,8680.000000,7257.703125,8848000
2015-05-08,8900.000000,8960.000000,8800.000000,8800.000000,7358.040039,8868500
2015-05-11,8820.000000,8890.000000,8715.000000,8730.000000,7299.510254,2693000
2015-05-12,8780.000000,8780.000000,8500.000000,8500.000000,7107.198730,8701000
2015-05-13,8700.000000,8700.000000,8460.000000,8460.000000,7073.752441,7739000
2015-05-15,8430.000000,8750.000000,8430.000000,8700.000000,7274.426270,7701500
2015-05-18,8710.000000,8775.000000,8630.000000,8770.000000,7332.956055,3913000
2015-05-19,8760.000000,8790.000000,8630.000000,8770.000000,7332.956055,8995000
2015-05-20,8770.000000,8770.000000,8670.000000,8670.000000,7249.342773,5985500
2015-05-21,8685.000000,8755.000000,8545.000000,8570.000000,7165.729492,6452500
2015-05-22,8700.000000,8780.000000,8600.000000,8755.000000,7320.414063,9487500
2015-05-25,8755.000000,8910.000000,8755.000000,8880.000000,7424.932129,6949000
2015-05-26,8850.000000,9200.000000,8825.000000,9145.000000,7646.508789,14613500
2015-05-27,9145.000000,9155.000000,8870.000000,8900.000000,7441.655273,7873500
2015-05-28,8990.000000,9025.000000,8915.000000,8990.000000,7516.907715,20237000
2015-05-29,8950.000000,9080.000000,8660.000000,8660.000000,7240.980957,20783000
2015-06-01,8700.000000,8740.000000,8600.000000,8640.000000,7224.257813,5113500
2015-06-03,8660.000000,8735.000000,8500.000000,8720.000000,7291.149902,9397500
2015-06-04,8630.000000,8715.000000,8530.000000,8530.000000,7132.282227,12987500
2015-06-05,8500.000000,8520.000000,8400.000000,8430.000000,7048.668457,8897000
2015-06-08,8420.000000,8430.000000,8180.000000,8310.000000,6948.331055,12999000
2015-06-09,8310.000000,8310.000000,7900.000000,7940.000000,6638.959473,16853500
2015-06-10,7940.000000,8315.000000,7940.000000,8270.000000,6914.885254,10440000
2015-06-11,8300.000000,8390.000000,8080.000000,8130.000000,6797.826172,11600000
2015-06-12,8160.000000,8340.000000,8160.000000,8245.000000,6893.981934,3736000
2015-06-15,8180.000000,8230.000000,8060.000000,8060.000000,6739.296875,6086500
2015-06-16,8000.000000,8145.000000,8000.000000,8000.000000,6758.896484,5281000
2015-06-17,8080.000000,8235.000000,8080.000000,8185.000000,6915.196777,6588500
2015-06-18,8185.000000,8315.000000,8185.000000,8300.000000,7012.356445,7345000
2015-06-19,8300.000000,8400.000000,8290.000000,8290.000000,7003.907227,8467500
2015-06-22,8340.000000,8340.000000,8205.000000,8310.000000,7020.803711,4279000
2015-06-23,8310.000000,8425.000000,8100.000000,8100.000000,6843.383789,6304000
2015-06-24,8255.000000,8280.000000,8240.000000,8280.000000,6995.458008,7533000
2015-06-25,8280.000000,8295.000000,8155.000000,8155.000000,6889.851074,7230000
2015-06-26,8160.000000,8220.000000,7860.000000,8000.000000,6758.896484,15006500
2015-06-29,8000.000000,8000.000000,7860.000000,7925.000000,6695.531738,9733000
2015-06-30,7925.000000,8195.000000,7900.000000,7900.000000,6674.411133,13723000
2015-07-01,7980.000000,8090.000000,7960.000000,8000.000000,6758.896484,5175500
2015-07-02,8010.000000,8195.000000,8010.000000,8065.000000,6813.812988,7185000
2015-07-03,8065.000000,8275.000000,8060.000000,8275.000000,6991.234375,4066500
2015-07-06,8170.000000,8260.000000,8100.000000,8100.000000,6843.383789,3331500
2015-07-07,8120.000000,8155.000000,7970.000000,8050.000000,6801.141113,8578000
2015-07-08,8240.000000,8240.000000,8020.000000,8140.000000,6877.178223,8112500
2015-07-09,8065.000000,8085.000000,7975.000000,8020.000000,6775.794922,9827000
2015-07-10,8100.000000,8100.000000,8025.000000,8040.000000,6792.691406,6129000
2015-07-13,8000.000000,8200.000000,8000.000000,8070.000000,6818.037598,5020000
2015-07-14,8090.000000,8130.000000,7985.000000,8000.000000,6758.896484,6465500
2015-07-15,8020.000000,8075.000000,8000.000000,8045.000000,6796.915039,7394500
2015-07-22,8060.000000,8075.000000,7980.000000,8005.000000,6763.121094,10700500
2015-07-23,8020.000000,8030.000000,7995.000000,8030.000000,6784.243164,13404500
2015-07-24,8030.000000,8075.000000,7975.000000,7995.000000,6754.673340,7339000
2015-07-27,7970.000000,8000.000000,7930.000000,7950.000000,6716.654297,8667500
2015-07-28,7960.000000,8020.000000,7900.000000,8000.000000,6758.896484,6133000
2015-07-29,8000.000000,8005.000000,7910.000000,7940.000000,6708.205566,6511500
2015-07-30,7940.000000,7940.000000,7620.000000,7700.000000,6505.438965,12821000
2015-07-31,7740.000000,8010.000000,7710.000000,8000.000000,6758.896484,10417000
2015-08-03,7850.000000,7850.000000,7745.000000,7775.000000,6568.802246,11023500
2015-08-04,7750.000000,7770.000000,7700.000000,7720.000000,6522.335938,7661500
2015-08-05,7720.000000,7840.000000,7710.000000,7840.000000,6623.719238,7130500
2015-08-06,7840.000000,7865.000000,7690.000000,7690.000000,6496.989746,8788000
2015-08-07,7745.000000,7785.000000,7650.000000,7740.000000,6539.233398,4310000
2015-08-10,7740.000000,7740.000000,7555.000000,7690.000000,6496.989746,4051000
2015-08-11,7700.000000,7720.000000,7405.000000,7450.000000,6294.222656,8320000
2015-08-12,7400.000000,7400.000000,7105.000000,7150.000000,6040.764648,10857000
2015-08-13,7230.000000,7740.000000,7200.000000,7420.000000,6268.876953,8958000
2015-08-14,7430.000000,7485.000000,7340.000000,7360.000000,6218.186035,5536500
2015-08-18,7340.000000,7360.000000,7160.000000,7325.000000,6188.615234,9731000
2015-08-19,7240.000000,7320.000000,7165.000000,7185.000000,6070.334473,5452000
2015-08-20,7190.000000,7200.000000,7120.000000,7155.000000,6044.988281,10842500
2015-08-21,7130.000000,7385.000000,7060.000000,7120.000000,6015.418945,8404000
2015-08-24,7000.000000,7000.000000,6600.000000,6800.000000,5745.062988,18657500
2015-08-25,6800.000000,7480.000000,6725.000000,7420.000000,6268.876953,11792500
2015-08-26,7250.000000,7400.000000,7150.000000,7250.000000,6125.250977,12651500
2015-08-27,7320.000000,7860.000000,7320.000000,7750.000000,6547.681152,13218000
2015-08-28,7800.000000,7940.000000,7600.000000,7600.000000,6420.952148,7212500
2015-08-31,7800.000000,8080.000000,7750.000000,7945.000000,6712.430176,14733000
2015-09-01,7895.000000,7895.000000,7675.000000,7785.000000,6577.251953,6230500
2015-09-02,7550.000000,7775.000000,7550.000000,7700.000000,6505.438965,9391500
2015-09-03,7750.000000,7800.000000,7635.000000,7695.000000,6501.214844,4799000
2015-09-04,7695.000000,7795.000000,7695.000000,7790.000000,6581.476563,6038500
2015-09-07,7760.000000,7820.000000,7500.000000,7630.000000,6446.298340,4905000
2015-09-08,7675.000000,7680.000000,7480.000000,7550.000000,6378.708008,7093000
2015-09-09,7600.000000,7665.000000,7530.000000,7600.000000,6420.952148,5184000
2015-09-10,7590.000000,7660.000000,7500.000000,7550.000000,6378.708008,4136500
2015-09-11,7660.000000,7790.000000,7600.000000,7750.000000,6547.681152,6708000
2015-09-14,7780.000000,8050.000000,7780.000000,8050.000000,6801.141113,6971500
2015-09-15,8050.000000,8050.000000,7685.000000,7800.000000,6589.923828,13742000
2015-09-16,7815.000000,7835.000000,7685.000000,7685.000000,6492.765137,7471000
2015-09-17,7795.000000,7885.000000,7790.000000,7820.000000,6606.822754,6924000
2015-09-18,7830.000000,7910.000000,7660.000000,7820.000000,6606.822754,10875500
2015-09-21,7740.000000,7800.000000,7710.000000,7800.000000,6589.923828,2567000
2015-09-22,7750.000000,7800.000000,7595.000000,7610.000000,6429.400879,7980000
2015-09-23,7560.000000,7560.000000,7390.000000,7390.000000,6243.531738,6243000
2015-09-25,7370.000000,7390.000000,7145.000000,7250.000000,6125.250977,8173500
2015-09-28,7250.000000,7300.000000,7105.000000,7220.000000,6099.904785,4024500
2015-09-29,7150.000000,7630.000000,7070.000000,7600.000000,6420.952148,10462500
2015-09-30,7600.000000,7690.000000,7500.000000,7600.000000,6420.952148,12639000
2015-10-01,7600.000000,7840.000000,7600.000000,7760.000000,6556.129883,6747000
2015-10-02,7760.000000,7780.000000,7560.000000,7560.000000,6387.157715,6116500
2015-10-05,7660.000000,7875.000000,7660.000000,7800.000000,6589.923828,7939500
2015-10-06,7900.000000,7910.000000,7695.000000,7890.000000,6665.962402,6803500
2015-10-07,7890.000000,7930.000000,7705.000000,7800.000000,6589.923828,11967000
2015-10-08,7800.000000,7925.000000,7800.000000,7900.000000,6674.411133,4815000
2015-10-09,7990.000000,8000.000000,7720.000000,7810.000000,6598.373535,7929000
2015-10-12,7810.000000,7900.000000,7810.000000,7880.000000,6657.512695,7971000
2015-10-13,7810.000000,7845.000000,7700.000000,7720.000000,6522.335938,8966500
2015-10-15,7705.000000,7865.000000,7600.000000,7600.000000,6420.952148,6535000
2015-10-16,7660.000000,7700.000000,7425.000000,7515.000000,6349.139160,12202000
2015-10-19,7540.000000,7700.000000,7540.000000,7665.000000,6475.868652,6589000
2015-10-20,7670.000000,7780.000000,7665.000000,7745.000000,6543.458008,9242500
2015-10-21,7740.000000,7785.000000,7670.000000,7740.000000,6539.233398,3650500
2015-10-22,7720.000000,7740.000000,7600.000000,7650.000000,6463.195313,4874000
2015-10-23,7840.000000,7840.000000,7680.000000,7685.000000,6492.765137,7230500
2015-10-26,7685.000000,7785.000000,7685.000000,7730.000000,6530.784668,6848000
2015-10-27,7730.000000,7760.000000,7655.000000,7730.000000,6530.784668,8163500
2015-10-28,7700.000000,7720.000000,7640.000000,7640.000000,6454.747070,6147000
2015-10-29,7670.000000,7670.000000,7430.000000,7440.000000,6285.774414,11532000
2015-10-30,7450.000000,7500.000000,7400.000000,7400.000000,6251.979980,12279500
2015-11-02,7400.000000,7430.000000,7300.000000,7380.000000,6235.083008,6002000
2015-11-03,7440.000000,7460.000000,7360.000000,7360.000000,6218.186035,5842500
2015-11-04,7420.000000,7440.000000,7365.000000,7405.000000,6256.204102,6703500
2015-11-05,7405.000000,7420.000000,7335.000000,7355.000000,6213.961426,5327000
2015-11-06,7340.000000,7430.000000,7340.000000,7400.000000,6251.979980,3842000
2015-11-09,7390.000000,7390.000000,7310.000000,7340.000000,6201.288086,4399000
2015-11-10,7305.000000,7340.000000,7080.000000,7080.000000,5981.623535,9504000
2015-11-11,7100.000000,7210.000000,7020.000000,7035.000000,5943.605469,12040000
2015-11-12,7040.000000,7140.000000,6920.000000,6920.000000,5846.446289,4788500
2015-11-13,6920.000000,7340.000000,6900.000000,7260.000000,6133.699219,9846500
2015-11-16,7200.000000,7360.000000,7090.000000,7260.000000,6133.699219,6182500
2015-11-17,7320.000000,7370.000000,7275.000000,7275.000000,6146.372559,3366000
2015-11-18,7255.000000,7320.000000,7220.000000,7305.000000,6171.717773,2994000
2015-11-19,7320.000000,7405.000000,7320.000000,7340.000000,6201.288086,6372500
2015-11-20,7340.000000,7450.000000,7330.000000,7450.000000,6294.222656,4765000
2015-11-23,7450.000000,7540.000000,7430.000000,7510.000000,6344.913574,4032000
2015-11-24,7510.000000,7520.000000,7330.000000,7385.000000,6239.306641,4385500
2015-11-25,7385.000000,7565.000000,7385.000000,7560.000000,6387.157715,8940500
2015-11-26,7560.000000,7640.000000,7405.000000,7410.000000,6260.428223,6354500
2015-11-27,7410.000000,7700.000000,7330.000000,7700.000000,6505.438965,4503500
2015-11-30,7570.000000,7600.000000,7350.000000,7350.000000,6209.735840,25712500
2015-12-01,7530.000000,7565.000000,7360.000000,7480.000000,6319.568359,9417000
2015-12-02,7400.000000,7515.000000,7325.000000,7355.000000,6271.308105,7531000
2015-12-03,7300.000000,7380.000000,7300.000000,7350.000000,6267.044434,4392500
2015-12-04,7310.000000,7375.000000,7205.000000,7235.000000,6168.989258,8980500
2015-12-07,7210.000000,7335.000000,7120.000000,7150.000000,6096.513672,9785500
2015-12-08,7070.000000,7085.000000,7005.000000,7020.000000,5985.667480,13682500
2015-12-09,7020.000000,7020.000000,7020.000000,7020.000000,5985.667480,0
2015-12-10,7020.000000,7090.000000,7020.000000,7075.000000,6032.563477,8466000
2015-12-11,7075.000000,7080.000000,6900.000000,6935.000000,5913.190430,9778500
